EMPLID;NOM;PRENOM;STATUS;EMAIL
11131723;user16868;user16868;Actif;user16868.user16868@hec.ca
11131724;user16869;user16869;Actif;user16869.user16869@hec.ca
11131725;user16870;user16870;Actif;user16870.user16870@hec.ca
11131726;user16871;user16871;Actif;user16871.user16871@hec.ca
11131727;user16872;user16872;Actif;user16872.user16872@hec.ca
11131729;user16873;user16873;Actif;user16873.user16873@hec.ca
11131730;user16874;user16874;Actif;user16874.user16874@hec.ca
11131733;user16875;user16875;Actif;user16875.user16875@hec.ca
11131734;user16876;user16876;Actif;user16876.user16876@hec.ca
11131735;user16877;user16877;Actif;user16877.user16877@hec.ca
11131736;user16878;user16878;Actif;user16878.user16878@hec.ca
11131737;user16879;user16879;Actif;user16879.user16879@hec.ca
11131740;user16880;user16880;Actif;user16880.user16880@hec.ca
11131741;user16881;user16881;Actif;user16881.user16881@hec.ca
11131742;user16882;user16882;Actif;user16882.user16882@hec.ca
11131743;user16883;user16883;Actif;user16883.user16883@hec.ca
11131746;user16884;user16884;Actif;user16884.user16884@hec.ca
11131747;user16885;user16885;Actif;user16885.user16885@hec.ca
11131748;user16886;user16886;Actif;user16886.user16886@hec.ca
11131749;user16887;user16887;Actif;user16887.user16887@hec.ca
11131750;user16888;user16888;Actif;user16888.user16888@hec.ca
11131751;user16889;user16889;Actif;user16889.user16889@hec.ca
11131752;user16890;user16890;Actif;user16890.user16890@hec.ca
11131753;user16891;user16891;Actif;user16891.user16891@hec.ca
11131755;user16892;user16892;Actif;user16892.user16892@hec.ca
11131758;user16893;user16893;Actif;user16893.user16893@hec.ca
11131760;user16894;user16894;Actif;user16894.user16894@hec.ca
11131762;user16895;user16895;Actif;user16895.user16895@hec.ca
11131763;user16896;user16896;Actif;user16896.user16896@hec.ca
11131765;user16897;user16897;Actif;user16897.user16897@hec.ca
11131767;user16898;user16898;Actif;user16898.user16898@hec.ca
11131768;user16899;user16899;Actif;user16899.user16899@hec.ca
11131769;user16900;user16900;Actif;user16900.user16900@hec.ca
11131773;user16901;user16901;Actif;user16901.user16901@hec.ca
11131774;user16902;user16902;Actif;user16902.user16902@hec.ca
11131776;user16903;user16903;Actif;user16903.user16903@hec.ca
11131778;user16904;user16904;Actif;user16904.user16904@hec.ca
11131779;user16905;user16905;Actif;user16905.user16905@hec.ca
11131781;user16906;user16906;Actif;user16906.user16906@hec.ca
11131784;user16907;user16907;Actif;user16907.user16907@hec.ca
11131787;user16908;user16908;Actif;user16908.user16908@hec.ca
11131790;user16909;user16909;Actif;user16909.user16909@hec.ca
11131792;user16910;user16910;Actif;user16910.user16910@hec.ca
11131793;user16911;user16911;Actif;user16911.user16911@hec.ca
11131794;user16912;user16912;Actif;user16912.user16912@hec.ca
11131796;user16913;user16913;Actif;user16913.user16913@hec.ca
11131797;user16914;user16914;Actif;user16914.user16914@hec.ca
11131798;user16915;user16915;Actif;user16915.user16915@hec.ca
11131799;user16916;user16916;Actif;user16916.user16916@hec.ca
11131800;user16917;user16917;Actif;user16917.user16917@hec.ca
11131801;user16918;user16918;Actif;user16918.user16918@hec.ca
11131804;user16919;user16919;Actif;user16919.user16919@hec.ca
11131806;user16920;user16920;Actif;user16920.user16920@hec.ca
11131807;user16921;user16921;Actif;user16921.user16921@hec.ca
11131810;user16922;user16922;Actif;user16922.user16922@hec.ca
11131812;user16923;user16923;Actif;user16923.user16923@hec.ca
11131815;user16924;user16924;Actif;user16924.user16924@hec.ca
11131816;user16925;user16925;Actif;user16925.user16925@hec.ca
11131817;user16926;user16926;Actif;user16926.user16926@hec.ca
11131819;user16927;user16927;Actif;user16927.user16927@hec.ca
11131821;user16928;user16928;Actif;user16928.user16928@hec.ca
11131822;user16929;user16929;Actif;user16929.user16929@hec.ca
11131824;user16930;user16930;Actif;user16930.user16930@hec.ca
11131825;user16931;user16931;Actif;user16931.user16931@hec.ca
11131826;user16932;user16932;Actif;user16932.user16932@hec.ca
11131827;user16933;user16933;Actif;user16933.user16933@hec.ca
11131828;user16934;user16934;Actif;user16934.user16934@hec.ca
11131829;user16935;user16935;Actif;user16935.user16935@hec.ca
11131830;user16936;user16936;Actif;user16936.user16936@hec.ca
11131832;user16937;user16937;Actif;user16937.user16937@hec.ca
11131834;user16938;user16938;Actif;user16938.user16938@hec.ca
11131835;user16939;user16939;Actif;user16939.user16939@hec.ca
11131836;user16940;user16940;Actif;user16940.user16940@hec.ca
11131838;user16941;user16941;Actif;user16941.user16941@hec.ca
11131839;user16942;user16942;Actif;user16942.user16942@hec.ca
11131841;user16943;user16943;Actif;user16943.user16943@hec.ca
11131842;user16944;user16944;Actif;user16944.user16944@hec.ca
11131844;user16945;user16945;Actif;user16945.user16945@hec.ca
11131845;user16946;user16946;Actif;user16946.user16946@hec.ca
11131847;user16947;user16947;Actif;user16947.user16947@hec.ca
11131849;user16948;user16948;Actif;user16948.user16948@hec.ca
11131850;user16949;user16949;Actif;user16949.user16949@hec.ca
11131851;user16950;user16950;Actif;user16950.user16950@hec.ca
11131856;user16951;user16951;Actif;user16951.user16951@hec.ca
11131857;user16952;user16952;Actif;user16952.user16952@hec.ca
11131859;user16953;user16953;Actif;user16953.user16953@hec.ca
11131860;user16954;user16954;Actif;user16954.user16954@hec.ca
11131862;user16955;user16955;Actif;user16955.user16955@hec.ca
11131863;user16956;user16956;Actif;user16956.user16956@hec.ca
11131864;user16957;user16957;Actif;user16957.user16957@hec.ca
11131865;user16958;user16958;Actif;user16958.user16958@hec.ca
11131866;user16959;user16959;Actif;user16959.user16959@hec.ca
11131867;user16960;user16960;Actif;user16960.user16960@hec.ca
11131868;user16961;user16961;Actif;user16961.user16961@hec.ca
11131870;user16962;user16962;Actif;user16962.user16962@hec.ca
11131871;user16963;user16963;Actif;user16963.user16963@hec.ca
11131873;user16964;user16964;Actif;user16964.user16964@hec.ca
11131874;user16965;user16965;Actif;user16965.user16965@hec.ca
11131875;user16966;user16966;Actif;user16966.user16966@hec.ca
11131876;user16967;user16967;Actif;user16967.user16967@hec.ca
11131877;user16968;user16968;Actif;user16968.user16968@hec.ca
11131879;user16969;user16969;Actif;user16969.user16969@hec.ca
11131880;user16970;user16970;Actif;user16970.user16970@hec.ca
11131881;user16971;user16971;Actif;user16971.user16971@hec.ca
11131884;user16972;user16972;Actif;user16972.user16972@hec.ca
11131885;user16973;user16973;Actif;user16973.user16973@hec.ca
11131886;user16974;user16974;Actif;user16974.user16974@hec.ca
11131887;user16975;user16975;Actif;user16975.user16975@hec.ca
11131888;user16976;user16976;Actif;user16976.user16976@hec.ca
11131889;user16977;user16977;Actif;user16977.user16977@hec.ca
11131890;user16978;user16978;Actif;user16978.user16978@hec.ca
11131891;user16979;user16979;Actif;user16979.user16979@hec.ca
11131892;user16980;user16980;Actif;user16980.user16980@hec.ca
11131894;user16981;user16981;Actif;user16981.user16981@hec.ca
11131896;user16982;user16982;Actif;user16982.user16982@hec.ca
11131897;user16983;user16983;Actif;user16983.user16983@hec.ca
11131898;user16984;user16984;Actif;user16984.user16984@hec.ca
11131899;user16985;user16985;Actif;user16985.user16985@hec.ca
11131901;user16986;user16986;Actif;user16986.user16986@hec.ca
11131902;user16987;user16987;Actif;user16987.user16987@hec.ca
11131904;user16988;user16988;Actif;user16988.user16988@hec.ca
11131905;user16989;user16989;Actif;user16989.user16989@hec.ca
11131906;user16990;user16990;Actif;user16990.user16990@hec.ca
11131908;user16991;user16991;Actif;user16991.user16991@hec.ca
11131909;user16992;user16992;Actif;user16992.user16992@hec.ca
11131910;user16993;user16993;Actif;user16993.user16993@hec.ca
11131911;user16994;user16994;Actif;user16994.user16994@hec.ca
11131912;user16995;user16995;Actif;user16995.user16995@hec.ca
11131913;user16996;user16996;Actif;user16996.user16996@hec.ca
11131915;user16997;user16997;Actif;user16997.user16997@hec.ca
11131916;user16998;user16998;Actif;user16998.user16998@hec.ca
11131917;user16999;user16999;Actif;user16999.user16999@hec.ca
11131918;user17000;user17000;Actif;user17000.user17000@hec.ca
11131920;user17001;user17001;Actif;user17001.user17001@hec.ca
11131921;user17002;user17002;Actif;user17002.user17002@hec.ca
11131922;user17003;user17003;Actif;user17003.user17003@hec.ca
11131923;user17004;user17004;Actif;user17004.user17004@hec.ca
11131925;user17005;user17005;Actif;user17005.user17005@hec.ca
11131926;user17006;user17006;Actif;user17006.user17006@hec.ca
11131927;user17007;user17007;Actif;user17007.user17007@hec.ca
11131928;user17008;user17008;Actif;user17008.user17008@hec.ca
11131929;user17009;user17009;Actif;user17009.user17009@hec.ca
11131930;user17010;user17010;Actif;user17010.user17010@hec.ca
11131931;user17011;user17011;Actif;user17011.user17011@hec.ca
11131933;user17012;user17012;Actif;user17012.user17012@hec.ca
11131936;user17013;user17013;Actif;user17013.user17013@hec.ca
11131937;user17014;user17014;Actif;user17014.user17014@hec.ca
11131938;user17015;user17015;Actif;user17015.user17015@hec.ca
11131940;user17016;user17016;Actif;user17016.user17016@hec.ca
11131941;user17017;user17017;Actif;user17017.user17017@hec.ca
11131942;user17018;user17018;Actif;user17018.user17018@hec.ca
11131944;user17019;user17019;Actif;user17019.user17019@hec.ca
11131945;user17020;user17020;Actif;user17020.user17020@hec.ca
11131946;user17021;user17021;Actif;user17021.user17021@hec.ca
11131947;user17022;user17022;Actif;user17022.user17022@hec.ca
11131948;user17023;user17023;Actif;user17023.user17023@hec.ca
11131949;user17024;user17024;Actif;user17024.user17024@hec.ca
11131950;user17025;user17025;Actif;user17025.user17025@hec.ca
11131951;user17026;user17026;Actif;user17026.user17026@hec.ca
11131952;user17027;user17027;Actif;user17027.user17027@hec.ca
11131953;user17028;user17028;Actif;user17028.user17028@hec.ca
11131954;user17029;user17029;Actif;user17029.user17029@hec.ca
11131955;user17030;user17030;Actif;user17030.user17030@hec.ca
11131956;user17031;user17031;Actif;user17031.user17031@hec.ca
11131957;user17032;user17032;Actif;user17032.user17032@hec.ca
11131959;user17033;user17033;Actif;user17033.user17033@hec.ca
11131960;user17034;user17034;Actif;user17034.user17034@hec.ca
11131961;user17035;user17035;Actif;user17035.user17035@hec.ca
11131962;user17036;user17036;Actif;user17036.user17036@hec.ca
11131963;user17037;user17037;Actif;user17037.user17037@hec.ca
11131964;user17038;user17038;Actif;user17038.user17038@hec.ca
11131965;user17039;user17039;Actif;user17039.user17039@hec.ca
11131966;user17040;user17040;Actif;user17040.user17040@hec.ca
11131967;user17041;user17041;Actif;user17041.user17041@hec.ca
11131968;user17042;user17042;Actif;user17042.user17042@hec.ca
11131969;user17043;user17043;Actif;user17043.user17043@hec.ca
11131970;user17044;user17044;Actif;user17044.user17044@hec.ca
11131971;user17045;user17045;Actif;user17045.user17045@hec.ca
11131972;user17046;user17046;Actif;user17046.user17046@hec.ca
11131973;user17047;user17047;Actif;user17047.user17047@hec.ca
11131974;user17048;user17048;Actif;user17048.user17048@hec.ca
11131977;user17049;user17049;Actif;user17049.user17049@hec.ca
11131978;user17050;user17050;Actif;user17050.user17050@hec.ca
11131979;user17051;user17051;Actif;user17051.user17051@hec.ca
11131980;user17052;user17052;Actif;user17052.user17052@hec.ca
11131981;user17053;user17053;Actif;user17053.user17053@hec.ca
11131982;user17054;user17054;Actif;user17054.user17054@hec.ca
11131983;user17055;user17055;Actif;user17055.user17055@hec.ca
11131984;user17056;user17056;Actif;user17056.user17056@hec.ca
11131986;user17057;user17057;Actif;user17057.user17057@hec.ca
11131988;user17058;user17058;Actif;user17058.user17058@hec.ca
11131990;user17059;user17059;Actif;user17059.user17059@hec.ca
11131991;user17060;user17060;Actif;user17060.user17060@hec.ca
11131993;user17061;user17061;Actif;user17061.user17061@hec.ca
11131994;user17062;user17062;Actif;user17062.user17062@hec.ca
11131995;user17063;user17063;Actif;user17063.user17063@hec.ca
11131996;user17064;user17064;Actif;user17064.user17064@hec.ca
11131997;user17065;user17065;Actif;user17065.user17065@hec.ca
11131999;user17066;user17066;Actif;user17066.user17066@hec.ca
11132002;user17067;user17067;Actif;user17067.user17067@hec.ca
11132004;user17068;user17068;Actif;user17068.user17068@hec.ca
11132006;user17069;user17069;Actif;user17069.user17069@hec.ca
11132007;user17070;user17070;Actif;user17070.user17070@hec.ca
11132009;user17071;user17071;Actif;user17071.user17071@hec.ca
11132010;user17072;user17072;Actif;user17072.user17072@hec.ca
11132014;user17073;user17073;Actif;user17073.user17073@hec.ca
11132017;user17074;user17074;Actif;user17074.user17074@hec.ca
11132018;user17075;user17075;Actif;user17075.user17075@hec.ca
11132020;user17076;user17076;Actif;user17076.user17076@hec.ca
11132022;user17077;user17077;Actif;user17077.user17077@hec.ca
11132023;user17078;user17078;Actif;user17078.user17078@hec.ca
11132024;user17079;user17079;Actif;user17079.user17079@hec.ca
11132025;user17080;user17080;Actif;user17080.user17080@hec.ca
11132026;user17081;user17081;Actif;user17081.user17081@hec.ca
11132027;user17082;user17082;Actif;user17082.user17082@hec.ca
11132028;user17083;user17083;Actif;user17083.user17083@hec.ca
11132029;user17084;user17084;Actif;user17084.user17084@hec.ca
11132030;user17085;user17085;Actif;user17085.user17085@hec.ca
11132031;user17086;user17086;Actif;user17086.user17086@hec.ca
11132032;user17087;user17087;Actif;user17087.user17087@hec.ca
11132034;user17088;user17088;Actif;user17088.user17088@hec.ca
11132035;user17089;user17089;Actif;user17089.user17089@hec.ca
11132036;user17090;user17090;Actif;user17090.user17090@hec.ca
11132037;user17091;user17091;Actif;user17091.user17091@hec.ca
11132038;user17092;user17092;Actif;user17092.user17092@hec.ca
11132039;user17093;user17093;Actif;user17093.user17093@hec.ca
11132040;user17094;user17094;Actif;user17094.user17094@hec.ca
11132042;user17095;user17095;Actif;user17095.user17095@hec.ca
11132043;user17096;user17096;Actif;user17096.user17096@hec.ca
11132044;user17097;user17097;Actif;user17097.user17097@hec.ca
11132048;user17098;user17098;Actif;user17098.user17098@hec.ca
11132050;user17099;user17099;Actif;user17099.user17099@hec.ca
11132055;user17100;user17100;Actif;user17100.user17100@hec.ca
11132056;user17101;user17101;Actif;user17101.user17101@hec.ca
11132057;user17102;user17102;Actif;user17102.user17102@hec.ca
11132059;user17103;user17103;Actif;user17103.user17103@hec.ca
11132060;user17104;user17104;Actif;user17104.user17104@hec.ca
11132062;user17105;user17105;Actif;user17105.user17105@hec.ca
11132064;user17106;user17106;Actif;user17106.user17106@hec.ca
11132065;user17107;user17107;Actif;user17107.user17107@hec.ca
11132066;user17108;user17108;Actif;user17108.user17108@hec.ca
11132067;user17109;user17109;Actif;user17109.user17109@hec.ca
11132069;user17110;user17110;Actif;user17110.user17110@hec.ca
11132070;user17111;user17111;Actif;user17111.user17111@hec.ca
11132074;user17112;user17112;Actif;user17112.user17112@hec.ca
11132075;user17113;user17113;Actif;user17113.user17113@hec.ca
11132077;user17114;user17114;Actif;user17114.user17114@hec.ca
11132078;user17115;user17115;Actif;user17115.user17115@hec.ca
11132080;user17116;user17116;Actif;user17116.user17116@hec.ca
11132081;user17117;user17117;Actif;user17117.user17117@hec.ca
11132082;user17118;user17118;Actif;user17118.user17118@hec.ca
11132083;user17119;user17119;Actif;user17119.user17119@hec.ca
11132084;user17120;user17120;Actif;user17120.user17120@hec.ca
11132085;user17121;user17121;Actif;user17121.user17121@hec.ca
11132086;user17122;user17122;Actif;user17122.user17122@hec.ca
11132087;user17123;user17123;Actif;user17123.user17123@hec.ca
11132088;user17124;user17124;Actif;user17124.user17124@hec.ca
11132089;user17125;user17125;Actif;user17125.user17125@hec.ca
11132090;user17126;user17126;Actif;user17126.user17126@hec.ca
11132091;user17127;user17127;Actif;user17127.user17127@hec.ca
11132092;user17128;user17128;Actif;user17128.user17128@hec.ca
